water_year,region,date,mean_daily_temp,month,day
2002,Sacramento River,2001-10-23,17.5,10,23
2002,Sacramento River,2001-10-24,20.2200000763,10,24
2002,Sacramento River,2001-11-05,16.860000038149998,11,5
2002,Sacramento River,2001-11-08,15.950000000000001,11,8
2002,Sacramento River,2001-11-09,16.379999733,11,9
2002,Sacramento River,2001-11-13,15.55,11,13
2002,Sacramento River,2001-11-14,0,11,14
2002,Sacramento River,2001-11-16,15.207500004775,11,16
2002,Sacramento River,2001-11-19,16.7600000381,11,19
2002,Sacramento River,2001-11-23,15.4100000381,11,23
2002,Sacramento River,2001-11-26,12.7888887193,11,26
2002,Sacramento River,2001-11-27,12.33,11,27
2002,Sacramento River,2001-11-28,11.070000267,11,28
2002,Sacramento River,2001-11-30,10.7599998474,11,30
2002,Sacramento River,2001-12-03,10.213333320633334,12,3
2002,Sacramento River,2001-12-05,10.8700001717,12,5
2002,Sacramento River,2001-12-07,11.1099999428,12,7
2002,Sacramento River,2001-12-11,9.82,12,11
2002,Sacramento River,2001-12-14,9.4,12,14
2002,Sacramento River,2001-12-19,9.12000017166,12,19
2002,Sacramento River,2001-12-21,9.42999992371,12,21
2002,Sacramento River,2001-12-26,9.62000007629,12,26
2002,Sacramento River,2001-12-28,10.25,12,28
2002,Sacramento River,2002-01-03,11.5,1,3
2002,Sacramento River,2002-01-08,5.5,1,8
2002,Sacramento River,2002-01-10,10.7277777248,1,10
2002,Sacramento River,2002-01-15,9.52222230699,1,15
2002,Sacramento River,2002-01-17,8.13000020981,1,17
2002,Sacramento River,2002-01-19,7.82000017166,1,19
2002,Sacramento River,2002-01-24,7.26999993324,1,24
2002,Sacramento River,2002-01-29,7.71999988556,1,29
2002,Sacramento River,2002-02-02,9.17000007629,2,2
2002,Sacramento River,2002-02-05,11.2700000763,2,5
2002,Sacramento River,2002-02-06,8.5,2,6
2002,Sacramento River,2002-02-07,9.74000000955,2,7
2002,Sacramento River,2002-02-09,12.6599999428,2,9
2002,Sacramento River,2002-02-11,9.7,2,11
2002,Sacramento River,2002-02-19,11.4399999619,2,19
2002,Sacramento River,2002-02-21,12.6000000954,2,21
2002,Sacramento River,2002-02-23,12.1099999428,2,23
2002,Sacramento River,2002-02-26,0,2,26
2002,Sacramento River,2002-03-02,10.6099999428,3,2
2002,Sacramento River,2002-03-04,11.6,3,4
2002,Sacramento River,2002-03-06,12.333333333333334,3,6
2002,Sacramento River,2002-03-07,12.4,3,7
2002,Sacramento River,2002-03-12,12.3499999682,3,12
2002,Sacramento River,2002-03-14,13.2400000572,3,14
2002,Sacramento River,2002-03-19,11.705,3,19
2002,Sacramento River,2002-03-21,13.25,3,21
2002,Sacramento River,2002-03-23,15.3999999046,3,23
2002,Sacramento River,2002-03-28,16.0600000381,3,28
2002,Sacramento River,2002-03-30,16.8899995804,3,30
2002,Sacramento River,2002-04-01,18.1099998474,4,1
2002,Sacramento River,2002-04-02,16.65,4,2
2002,Sacramento River,2002-04-03,17.16000003815,4,3
2002,Sacramento River,2002-04-08,18.5399997711,4,8
2002,Sacramento River,2002-04-12,18.3699998856,4,12
2002,Sacramento River,2002-04-16,16.8,4,16
2002,Sacramento River,2002-04-17,0,4,17
2002,Sacramento River,2002-04-22,16.1999999046,4,22
2002,Sacramento River,2002-04-26,17.8200000763,4,26
2002,Sacramento River,2002-04-30,15.9,4,30
2002,Sacramento River,2002-05-01,15.14,5,1
2002,Sacramento River,2002-05-02,16.0399997711,5,2
2002,Sacramento River,2002-05-06,16.9,5,6
2002,Sacramento River,2002-05-07,17.17,5,7
2002,Sacramento River,2002-05-09,18,5,9
2002,Sacramento River,2002-05-14,18.7,5,14
2002,Sacramento River,2002-05-16,19.4600000381,5,16
